42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390272,-71.080779
42.390275,-71.080779
42.390277,-71.080779
42.390280,-71.080789
42.390283,-71.080789
42.390288,-71.080795
42.390293,-71.080800
42.390299,-71.080805
42.390304,-71.080805
42.390309,-71.080805
42.390312,-71.080805
42.390315,-71.080805
42.390317,-71.080805
