42.390220,-71.080822
42.390220,-71.080822
42.390220,-71.080822
42.390220,-71.080822
42.390220,-71.080822
42.390220,-71.080820
42.390220,-71.080820
42.390218,-71.080820
42.390218,-71.080820
42.390218,-71.080820
42.390218,-71.080820
42.390218,-71.080820
42.390218,-71.080820
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080818
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080817
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080815
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080813
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080812
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390218,-71.080810
42.390223,-71.080810
42.390228,-71.080812
42.390235,-71.080815
42.390240,-71.080817
42.390247,-71.080820
42.390253,-71.080825
42.390260,-71.080828
42.390267,-71.080830
42.390272,-71.080830
42.390277,-71.080832
42.390280,-71.080832
42.390283,-71.080832
42.390283,-71.080833
42.390283,-71.080833
42.390282,-71.080833
42.390275,-71.080838
42.390262,-71.080850
42.390245,-71.080873
42.390225,-71.080907
42.390200,-71.080945
42.390173,-71.080988
42.390148,-71.081030
42.390123,-71.081068
42.390098,-71.081102
42.390073,-71.081130
42.390047,-71.081150
42.390018,-71.081157
42.389990,-71.081147
42.389968,-71.081120
42.389955,-71.081088
42.389952,-71.081070
42.389953,-71.081067
42.389953,-71.081062
42.389955,-71.081053
42.389957,-71.081042
42.389962,-71.081025
42.389972,-71.081002
42.389987,-71.080970
42.390007,-71.080933
42.390030,-71.080895
42.390055,-71.080858
42.390082,-71.080823
42.390107,-71.080790
42.390132,-71.080758
42.390153,-71.080730
42.390173,-71.080703
42.390192,-71.080677
42.390212,-71.080650
42.390232,-71.080622
42.390255,-71.080593
42.390278,-71.080570
42.390303,-71.080555
42.390330,-71.080552
42.390355,-71.080558
42.390377,-71.080572
42.390395,-71.080587
42.390408,-71.080603
42.390415,-71.080625
42.390415,-71.080655
42.390403,-71.080692
42.390380,-71.080727
42.390348,-71.080768
42.390315,-71.080817
42.390280,-71.080870
42.390243,-71.080925
42.390208,-71.080980
42.390175,-71.081032
42.390143,-71.081077
42.390113,-71.081113
42.390083,-71.081142
42.390050,-71.081157
42.390017,-71.081157
42.389987,-71.081137
42.389965,-71.081102
42.389957,-71.081057
42.389963,-71.081010
42.389982,-71.080967
42.390003,-71.080925
42.390027,-71.080885
42.390050,-71.080848
42.390067,-71.080822
42.390077,-71.080807
42.390087,-71.080793
42.390098,-71.080777
42.390113,-71.080758
42.390135,-71.080735
42.390162,-71.080705
42.390190,-71.080670
42.390218,-71.080633
42.390247,-71.080602
42.390275,-71.080577
42.390303,-71.080563
42.390333,-71.080562
42.390360,-71.080568
42.390378,-71.080578
42.390395,-71.080590
42.390408,-71.080605
42.390418,-71.080630
42.390420,-71.080662
42.390405,-71.080700
42.390377,-71.080738
42.390343,-71.080780
42.390307,-71.080828
42.390270,-71.080882
42.390235,-71.080937
42.390198,-71.080990
42.390167,-71.081040
42.390137,-71.081085
42.390107,-71.081120
42.390075,-71.081145
42.390040,-71.081157
42.390003,-71.081150
42.389973,-71.081122
42.389958,-71.081077
42.389958,-71.081025
42.389973,-71.080978
42.389997,-71.080935
42.390023,-71.080895
42.390052,-71.080853
42.390083,-71.080812
42.390113,-71.080772
42.390143,-71.080735
42.390170,-71.080698
42.390197,-71.080662
42.390222,-71.080627
42.390242,-71.080600
42.390262,-71.080580
42.390288,-71.080567
42.390320,-71.080570
42.390353,-71.080587
42.390388,-71.080615
42.390423,-71.080648
42.390455,-71.080683
42.390483,-71.080713
42.390503,-71.080738
42.390522,-71.080765
42.390538,-71.080798
42.390552,-71.080848
42.390553,-71.080915
42.390538,-71.080992
42.390505,-71.081075
42.390457,-71.081157
42.390402,-71.081233
42.390348,-71.081303
42.390300,-71.081368
42.390260,-71.081427
42.390227,-71.081472
42.390203,-71.081508
42.390187,-71.081532
42.390178,-71.081545
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390178,-71.081547
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390177,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390178,-71.081548
42.390175,-71.081552
42.390167,-71.081565
42.390152,-71.081595
42.390138,-71.081642
42.390138,-71.081698
42.390158,-71.081762
42.390198,-71.081833
42.390253,-71.081918
42.390323,-71.082013
42.390405,-71.082120
42.390497,-71.082235
42.390597,-71.082352
42.390702,-71.082463
42.390812,-71.082570
42.390930,-71.082673
42.391057,-71.082780
42.391187,-71.082890
42.391318,-71.083002
42.391447,-71.083113
42.391575,-71.083223
