Time,speed(m/s)
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464172,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464173,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464174,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464175,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464176,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464177,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464178,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464179,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464180,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464181,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464182,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464183,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464184,0
1523464185,0
1523464185,0
1523464185,0
1523464185,0
1523464185,0.233333
1523464185,0.261111
1523464185,0.288889
1523464185,0.313889
1523464185,0.336111
1523464185,0.358333
1523464185,0.380556
1523464185,0.397222
1523464185,0.416667
1523464185,0.433333
1523464185,0.45
1523464185,0.463889
1523464185,0.477778
1523464185,0.488889
1523464185,0.502778
1523464185,0.525
1523464185,0.530556
1523464185,0.55
1523464185,0.561111
1523464185,0.569444
1523464185,0.583333
1523464185,0.597222
1523464185,0.602778
1523464185,0.616667
1523464185,0.622222
1523464185,0.630556
1523464185,0.641667
1523464185,0.652778
1523464185,0.658333
1523464185,0.669444
1523464185,0.680556
1523464185,0.686111
1523464185,0.697222
1523464185,0.705556
1523464185,0.711111
1523464185,0.722222
1523464185,0.727778
1523464185,0.736111
1523464185,0.741667
1523464185,0.747222
1523464185,0.755556
1523464185,0.763889
1523464185,0.769444
1523464185,0.775
1523464185,0.780556
1523464185,0.788889
1523464186,0.794444
1523464186,0.8
1523464186,0.808333
1523464186,0.813889
1523464186,0.816667
1523464186,0.825
1523464186,0.830556
1523464186,0.836111
1523464186,0.844444
1523464186,0.85
1523464186,0.855556
1523464186,0.863889
1523464186,0.869444
1523464186,0.875
1523464186,0.880556
1523464186,0.886111
1523464186,0.891667
1523464186,0.897222
1523464186,0.902778
1523464186,0.905556
1523464186,0.911111
1523464186,0.916667
1523464186,0.922222
1523464186,0.925
1523464186,0.930556
1523464186,0.936111
1523464186,0.938889
1523464186,0.944444
1523464186,0.947222
1523464186,0.955556
1523464186,0.961111
1523464186,0.963889
1523464186,0.969444
1523464186,0.972222
1523464186,0.977778
1523464186,0.977778
1523464186,0.983333
1523464186,0.988889
1523464186,0.994444
1523464186,1
1523464186,1.002778
1523464186,1.005556
1523464186,1.008333
1523464186,1.013889
1523464186,1.016667
1523464186,1.019444
1523464186,1.022222
1523464186,1.025
1523464186,1.027778
1523464186,1.030556
1523464187,1.036111
1523464187,1.038889
1523464187,1.041667
1523464187,1.047222
1523464187,1.052778
1523464187,1.061111
1523464187,1.063889
1523464187,1.069444
1523464187,1.075
1523464187,1.080556
1523464187,1.086111
1523464187,1.088889
1523464187,1.091667
1523464187,1.097222
1523464187,1.1
1523464187,1.102778
1523464187,1.105556
1523464187,1.108333
1523464187,1.111111
1523464187,1.116667
1523464187,1.119444
1523464187,1.119444
1523464187,1.122222
1523464187,1.125
1523464187,1.125
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.130556
1523464187,1.133333
1523464187,1.133333
1523464187,1.133333
1523464187,1.133333
1523464187,1.136111
1523464187,1.136111
1523464187,1.136111
1523464187,1.136111
1523464187,1.136111
1523464187,1.136111
1523464187,1.133333
1523464187,1.130556
1523464187,1.127778
1523464187,1.127778
1523464188,1.122222
1523464188,1.119444
1523464188,1.116667
1523464188,1.111111
1523464188,1.108333
1523464188,1.102778
1523464188,1.1
1523464188,1.094444
1523464188,1.091667
1523464188,1.086111
1523464188,1.077778
1523464188,1.069444
1523464188,1.061111
1523464188,1.052778
1523464188,1.041667
1523464188,1.033333
1523464188,1.022222
1523464188,1.011111
1523464188,1
1523464188,0.991667
1523464188,0.983333
1523464188,0.972222
1523464188,0.961111
1523464188,0.947222
1523464188,0.933333
1523464188,0.919444
1523464188,0.908333
1523464188,0.897222
1523464188,0.880556
1523464188,0.869444
1523464188,0.855556
1523464188,0.841667
1523464188,0.827778
1523464188,0.822222
1523464188,0.8
1523464188,0.783333
1523464188,0.769444
1523464188,0.752778
1523464188,0.741667
1523464188,0.725
1523464188,0.708333
1523464188,0.691667
1523464188,0.677778
1523464188,0.663889
1523464188,0.65
1523464188,0.633333
1523464188,0.619444
1523464188,0.602778
1523464188,0.588889
1523464188,0.569444
1523464189,0.555556
1523464189,0.536111
1523464189,0.519444
1523464189,0.508333
1523464189,0.488889
1523464189,0.472222
1523464189,0.461111
1523464189,0.441667
1523464189,0.422222
1523464189,0.411111
1523464189,0.397222
1523464189,0.377778
1523464189,0.361111
1523464189,0.347222
1523464189,0.336111
1523464189,0.322222
1523464189,0.302778
1523464189,0.211111
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
1523464189,0
